#Table: J/A+A/584/A91/tablea2.dat (http://cdsarc.cds.unistra.fr)
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   |               |                       |       |       |     |    |    |  e|     |     |     |     |     |     |    |            |
   |               | R  R         D  D     |       |       |     | e_M|   T|_Td|   NH|     |    N|   nH|     |    n| alp|            |
Seq|Name           |Ah Am   RAs  Ed Em  DEs|     Rd|   Robs|Mcore|core|dust|ust|2peak|NH2av|H2avd|2peak|nH2av|H2avd|haBE|Coretype    |Com
---|---------------|-----------------------|-------|-------|-----|----|----|---|-----|-----|-----|-----|-----|-----|----|------------|--------------------------------------------
253|182944.1-024254|18 29 44.19 -02 42 54.3|2.9e-02|3.7e-02| 0.36|0.16| 9.4|0.9|  5.3|  3.1|  5.1|  3.0|  1.8|  3.9| 1.6|prestellar  |
254|182944.9-015457|18 29 44.90 -01 54 57.1|1.8e-02|2.9e-02| 0.10|0.05|11.5|4.5|  3.4|  1.4|  3.8|  2.1|  1.0|  4.7| 3.6|prestellar  |no SED fit   tentative bound
255|182945.5-013523|18 29 45.58 -01 35 23.9|1.9e-02|3.0e-02| 0.30|0.15|11.5|4.5|  3.2|  4.0|  9.5|  2.0|  2.9| 10.7| 1.3|prestellar  |no SED fit
256|182946.1-015248|18 29 46.16 -01 52 48.9|3.7e-02|4.4e-02| 1.13|0.61| 7.6|0.8| 14.7|  6.8|  9.6|  7.5|  3.3|  5.7| 0.7|prestellar  |
257|182946.7-020135|18 29 46.72 -02 01 35.3|4.1e-02|4.9e-02| 0.29|0.15|11.5|4.5|  3.1|  1.5|  2.1|  1.5|  0.7|  1.1| 2.8|prestellar  |no SED fit   tentative bound
258|182946.7-021219|18 29 46.76 -02 12 19.9|2.2e-02|3.5e-02| 0.35|0.21|10.3|1.6|  9.6|  3.4|  8.1|  5.6|  2.2|  7.9| 1.3|prestellar  |
259|182946.8-020653|18 29 46.87 -02 06 53.7|3.5e-02|4.2e-02| 1.59|0.19|11.9|0.3| 18.2| 10.8| 15.5|  9.6|  5.7|  9.8| 0.4|prestellar  |
260|182947.0-031303|18 29 47.02 -03 13 03.1|3.0e-02|4.0e-02| 0.14|0.07|11.5|4.5|  3.0|  1.0|  1.9|  1.6|  0.6|  1.4| 4.2|starless    |no SED fit
261|182947.4-015324|18 29 47.46 -01 53 24.4|3.2e-02|4.4e-02| 2.38|1.13| 7.8|0.7|  6.3| 14.7| 27.8|  3.2|  7.4| 19.1| 0.3|prestellar  |
262|182947.4-013447|18 29 47.49 -01 34 47.7|1.5e-02|2.6e-02| 0.10|0.05|11.5|4.5|  1.4|  1.8|  5.5|  0.9|  1.5|  8.1| 2.9|prestellar  |no SED fit   tentative bound
263|182948.3-013555|18 29 48.35 -01 35 55.5|2.4e-02|3.5e-02| 0.38|0.19|11.5|4.5|  5.0|  3.7|  8.0|  2.9|  2.3|  7.4| 1.2|prestellar  |no SED fit
264|182948.8-014735|18 29 48.85 -01 47 35.1|5.5e-02|5.9e-02| 2.53|0.55|10.3|0.6| 29.5|  8.5| 10.1| 12.6|  3.1|  4.0| 0.4|prestellar  |
265|182949.2-015819|18 29 49.26 -01 58 19.4|2.1e-02|3.2e-02| 0.18|0.09|11.5|4.5|  7.8|  2.1|  4.8|  4.7|  1.5|  5.0| 2.3|prestellar  |no SED fit   tentative bound
266|182949.6-015453|18 29 49.65 -01 54 53.6|3.1e-02|4.1e-02| 0.73|0.37|11.5|4.5|  6.1|  5.2|  9.0|  3.2|  2.7|  6.3| 0.8|prestellar  |no SED fit
267|182949.9-013647|18 29 49.92 -01 36 47.2|3.6e-02|4.3e-02| 0.65|0.32|11.5|4.5|  6.7|  4.1|  5.9|  3.5|  2.1|  3.5| 1.1|prestellar  |no SED fit
268|182950.5-021239|18 29 50.50 -02 12 39.2|1.5e-02|2.7e-02| 0.06|0.03|11.5|4.5|  1.1|  1.0|  3.1|  0.7|  0.8|  4.4| 5.0|starless    |no SED fit
269|182950.7-014313|18 29 50.72 -01 43 13.5|4.4e-02|5.1e-02| 1.01|0.51|11.5|4.5|  6.4|  4.5|  6.1|  3.0|  1.9|  3.0| 0.9|prestellar  |no SED fit
270|182952.1-015613|18 29 52.10 -01 56 13.3|1.9e-02|3.1e-02| 0.64|0.46| 8.8|1.3| 12.3|  8.1| 21.4|  7.4|  5.9| 25.0| 0.6|prestellar  |
271|182953.0-015804|18 29 53.06 -01 58 04.5|2.2e-02|3.3e-02| 0.58|1.65|10.9|1.2| 23.3|  6.2| 14.2| 13.7|  4.1| 14.1| 0.8|protostellar|
272|182953.2-020626|18 29 53.26 -02 06 26.5|3.2e-02|4.0e-02| 0.44|0.37| 9.7|1.6|  9.1|  3.2|  5.1|  4.9|  1.8|  3.4| 1.4|prestellar  |
273|182953.7-020653|18 29 53.73 -02 06 53.9|1.6e-02|2.9e-02| 0.26|0.21| 9.6|1.3|  8.5|  3.7| 11.4|  5.3|  2.8| 15.1| 1.2|prestellar  |
274|182953.8-013706|18 29 53.86 -01 37 06.0|2.0e-02|3.1e-02| 0.09|0.04|11.5|4.5|  3.0|  1.1|  2.5|  1.8|  0.7|  2.7| 4.6|starless    |no SED fit
275|182954.1-020727|18 29 54.15 -02 07 27.6|1.8e-02|2.9e-02| 0.12|0.06|11.5|4.5|  7.6|  1.7|  4.3|  4.7|  1.3|  5.2| 3.0|prestellar  |no SED fit   tentative bound
276|182954.1-014734|18 29 54.17 -01 47 34.3|5.2e-02|5.8e-02| 0.73|0.36|11.5|4.5|  6.2|  2.6|  3.2|  2.7|  1.0|  1.3| 1.4|prestellar  |no SED fit
277|182954.3-024902|18 29 54.38 -02 49 02.7|2.9e-02|4.1e-02| 0.16|0.10|11.1|1.7|  3.6|  1.1|  2.3|  1.9|  0.6|  1.7| 3.6|prestellar  |             tentative bound
278|182955.6-020025|18 29 55.62 -02 00 25.5|1.2e-02|2.5e-02| 0.17|0.09|11.5|4.5|  3.0|  3.4| 13.6|  1.9|  3.0| 24.2| 1.4|prestellar  |no SED fit
279|182956.8-015345|18 29 56.86 -01 53 45.2|1.7e-02|2.8e-02| 0.06|0.03|11.5|4.5|  8.3|  0.8|  2.2|  5.2|  0.7|  2.9| 6.1|starless    |no SED fit
280|182957.5-015843|18 29 57.50 -01 58 43.7|5.4e-02|5.9e-02|19.70|2.52| 8.2|0.2|150.3| 68.0| 80.5| 64.5| 25.4| 32.8| 0.1|prestellar  |
281|182957.7-015758|18 29 57.72 -01 57 58.2|1.6e-02|2.9e-02| 5.16|0.92| 8.3|0.3| 30.3| 75.4|235.6| 18.8| 57.9|320.2| 0.1|prestellar  |
282|182958.0-021101|18 29 58.07 -02 11 01.0|2.5e-02|3.8e-02| 0.18|0.06|14.3|1.0|  9.0|  1.5|  3.5|  5.0|  0.8|  3.0| 2.7|prestellar  |             tentative bound
283|182958.2-020115|18 29 58.20 -02 01 15.2|2.3e-02|3.3e-02| 1.63|0.35|11.2|0.5| 32.1| 17.8| 35.8| 18.9| 11.8| 33.7| 0.3|prestellar  |
284|182958.6-020822|18 29 58.66 -02 08 22.5|4.6e-02|5.1e-02| 6.27|2.23| 7.6|0.5| 32.7| 28.1| 35.8| 15.3| 12.0| 17.2| 0.1|prestellar  |
285|182959.6-020058|18 29 59.67 -02 00 58.7|1.3e-02|2.6e-02| 0.73|4.54|11.5|1.6| 27.8| 12.5| 48.2| 17.8| 10.5| 79.1| 0.4|protostellar|
286|183000.4-013703|18 30 00.42 -01 37 03.7|2.6e-02|3.9e-02| 1.04|0.70| 8.3|1.0|  5.0|  8.2| 19.0|  2.7|  4.6| 16.2| 0.5|prestellar  |
287|183000.5-014559|18 30 00.57 -01 45 59.9|4.0e-02|4.8e-02| 0.31|0.15|11.5|4.5|  3.0|  1.6|  2.3|  1.5|  0.7|  1.3| 2.6|prestellar  |no SED fit   tentative bound
288|183000.7-015958|18 30 00.70 -01 59 58.6|1.9e-02|2.9e-02| 0.29|0.15|11.5|4.5| 16.1|  4.0| 10.1|  9.9|  3.0| 12.0| 1.3|prestellar  |no SED fit
289|183000.8-020657|18 30 00.85 -02 06 57.3|1.8e-02|3.0e-02| 1.01|0.16|10.2|0.3| 23.3| 13.1| 36.0| 14.2|  9.5| 43.3| 0.4|protostellar|
290|183001.2-020609|18 30 01.20 -02 06 09.8|1.9e-02|3.0e-02| 0.32|0.07|17.6|1.8|  7.7|  4.1| 10.8|  4.7|  3.0| 12.6| 1.2|protostellar|
291|183001.5-020530|18 30 01.50 -02 05 30.0|1.8e-02|2.9e-02| 0.27|0.13|11.5|4.5| 20.1|  3.9| 10.3| 12.5|  3.0| 12.7| 1.3|prestellar  |no SED fit
292|183001.5-021025|18 30 01.50 -02 10 25.5|1.3e-02|2.5e-02| 1.08|0.30|16.5|3.5| 22.6| 20.2| 72.7| 14.7| 17.6|120.2| 0.2|protostellar|
293|183002.1-020815|18 30 02.13 -02 08 15.1|2.0e-02|3.1e-02| 3.33|1.13| 7.6|0.4| 57.0| 41.6| 97.7| 34.5| 29.5|106.3| 0.1|prestellar  |
294|183002.7-020103|18 30 02.77 -02 01 03.4|2.3e-02|3.3e-02| 4.94|1.09|10.3|0.9| 82.8| 52.9|115.7| 48.6| 34.8|112.6| 0.1|prestellar  |
295|183003.3-024830|18 30 03.31 -02 48 30.3|7.3e-02|7.7e-02| 4.75|1.77| 8.4|0.8| 24.9|  9.5| 10.5|  8.8|  2.7|  3.2| 0.3|prestellar  |
296|183003.4-014856|18 30 03.48 -01 48 56.4|2.6e-02|3.5e-02| 1.11|0.38| 8.1|0.5| 20.7| 10.9| 20.1| 11.9|  6.9| 17.2| 0.5|prestellar  |
297|183003.6-013629|18 30 03.68 -01 36 29.4|1.9e-02|3.1e-02| 0.80|0.17|10.7|0.5| 17.0|  9.8| 27.0| 10.2|  6.9| 31.6| 0.5|protostellar|
298|183003.8-021130|18 30 03.84 -02 11 30.3|2.0e-02|3.2e-02| 0.22|0.11|11.5|4.5|  7.3|  2.6|  6.7|  4.4|  1.7|  7.3| 1.8|prestellar  |no SED fit
299|183004.1-020305|18 30 04.19 -02 03 05.5|1.6e-02|2.7e-02| 7.98|1.51|15.5|1.2|170.4|129.2|392.6|107.9|104.5|553.9| 0.0|protostellar|
300|183004.3-015946|18 30 04.34 -01 59 46.2|2.0e-02|3.1e-02| 0.32|0.12|11.2|0.9| 11.7|  4.0|  9.5|  7.1|  2.8| 10.4| 1.2|prestellar  |
301|183004.6-042607|18 30 04.65 -04 26 07.2|3.4e-02|4.3e-02| 0.26|0.13|11.5|4.5|  3.0|  1.7|  2.6|  1.5|  0.9|  1.7| 2.6|prestellar  |no SED fit   tentative bound
302|183004.8-014948|18 30 04.89 -01 49 48.6|2.9e-02|3.7e-02| 2.01|0.57| 7.6|0.4|  7.0| 17.4| 28.8|  3.9| 10.3| 21.9| 0.3|prestellar  |
303|183005.4-014833|18 30 05.46 -01 48 33.6|3.3e-02|4.0e-02| 1.01|0.28| 9.2|0.6| 24.6|  7.4| 11.0| 13.2|  4.0|  7.3| 0.6|prestellar  |
304|183005.5-015029|18 30 05.52 -01 50 29.8|3.4e-02|4.2e-02| 0.60|0.30|11.5|4.5|  7.5|  4.0|  6.0|  3.9|  2.1|  3.8| 1.1|prestellar  |no SED fit
305|183006.6-020512|18 30 06.66 -02 05 12.4|2.1e-02|3.2e-02| 0.27|0.13|11.5|4.5| 10.4|  3.0|  7.0|  6.2|  2.0|  7.2| 1.6|prestellar  |no SED fit
306|183006.7-021848|18 30 06.72 -02 18 48.0|2.4e-02|3.6e-02| 0.06|0.02|14.3|1.2|  1.2|  0.5|  1.1|  0.7|  0.3|  1.0| 8.7|starless    |
307|183006.8-013301|18 30 06.86 -01 33 01.4|3.5e-02|4.3e-02| 0.44|0.28|10.5|1.5|  9.4|  2.9|  4.3|  4.9|  1.5|  2.7| 1.6|prestellar  |
308|183007.1-042726|18 30 07.17 -04 27 26.6|3.6e-02|4.4e-02| 0.18|0.09|11.5|4.5|  2.2|  1.1|  1.6|  1.1|  0.5|  1.0| 4.0|starless    |no SED fit
309|183007.2-021213|18 30 07.24 -02 12 13.6|3.8e-02|4.5e-02| 1.67|0.62| 9.4|0.7| 26.5|  9.7| 13.8| 13.4|  4.7|  7.9| 0.4|prestellar  |
310|183009.0-020407|18 30 09.07 -02 04 07.3|1.1e-02|2.4e-02| 0.02|0.02|15.1|2.3|  1.5|  0.5|  2.2|  1.0|  0.5|  4.1| 9.5|starless    |
311|183010.7-015803|18 30 10.70 -01 58 03.3|3.0e-02|3.8e-02| 0.09|0.05|11.5|4.5|  1.1|  0.8|  1.2|  0.6|  0.4|  0.9| 6.3|starless    |no SED fit
312|183010.8-020558|18 30 10.83 -02 05 58.8|1.9e-02|3.1e-02| 0.54|0.27|11.5|4.5| 15.8|  6.9| 17.3|  9.6|  5.0| 19.6| 0.7|prestellar  |no SED fit
313|183011.5-020047|18 30 11.50 -02 00 47.9|2.5e-02|3.4e-02| 0.02|0.04|18.3|6.3|  4.8|  0.2|  0.3|  2.7|  0.1|  0.3|31.2|starless    |
314|183011.7-024533|18 30 11.78 -02 45 33.6|2.6e-02|3.6e-02| 0.06|0.02|14.5|1.5|  1.4|  0.5|  1.0|  0.8|  0.3|  0.8| 9.2|starless    |
315|183012.4-020653|18 30 12.44 -02 06 53.6|1.5e-02|2.7e-02| 1.07|0.54|11.5|4.5| 28.2| 17.5| 57.5| 17.9| 14.2| 84.6| 0.3|protostellar|no SED fit
316|183013.1-020325|18 30 13.13 -02 03 25.0|2.1e-02|3.3e-02| 0.14|0.07|11.5|4.5|  9.6|  1.5|  3.6|  5.7|  1.0|  3.6| 3.1|prestellar  |no SED fit   tentative bound
317|183013.6-043014|18 30 13.67 -04 30 14.0|7.2e-02|7.5e-02| 1.92|0.70| 8.9|0.7|  8.1|  4.0|  4.5|  2.9|  1.2|  1.4| 0.7|prestellar  |
318|183014.1-014953|18 30 14.18 -01 49 53.1|1.9e-02|3.0e-02| 0.06|0.03|13.2|1.1|  1.4|  0.8|  2.0|  0.8|  0.6|  2.3| 6.1|starless    |
319|183014.3-015243|18 30 14.37 -01 52 43.1|2.2e-02|3.2e-02| 1.08|0.32| 8.1|0.5|  6.3| 12.6| 27.0|  3.8|  8.7| 27.2| 0.4|prestellar  |
320|183014.5-015938|18 30 14.50 -01 59 38.4|3.4e-02|4.3e-02| 0.54|0.31| 9.5|1.3|  9.3|  3.5|  5.6|  4.8|  1.8|  3.6| 1.2|prestellar  |
321|183014.9-013334|18 30 14.93 -01 33 34.9|1.5e-02|2.7e-02| 0.68|0.35|10.5|0.5| 28.7| 11.1| 35.8| 18.2|  9.0| 52.2| 0.4|protostellar|
322|183015.7-015031|18 30 15.75 -01 50 31.4|2.0e-02|3.1e-02| 0.24|0.05|12.0|0.5|  5.8|  3.1|  7.3|  3.5|  2.2|  8.0| 1.6|prestellar  |
323|183016.2-020716|18 30 16.22 -02 07 16.3|1.3e-02|2.5e-02| 0.57|0.29|11.5|4.5| 19.9| 10.8| 39.8| 12.9|  9.5| 66.7| 0.5|protostellar|no SED fit
324|183017.3-015713|18 30 17.31 -01 57 13.6|4.3e-02|4.9e-02| 0.22|0.11|11.5|4.5|  2.7|  1.1|  1.4|  1.3|  0.5|  0.7| 3.8|starless    |no SED fit
325|183017.6-015622|18 30 17.62 -01 56 22.3|1.9e-02|3.0e-02| 0.08|0.04|11.5|4.5|  4.0|  1.0|  2.5|  2.4|  0.7|  2.9| 4.9|starless    |no SED fit
326|183017.6-020959|18 30 17.64 -02 09 59.3|1.6e-02|2.8e-02| 0.74|0.10|11.9|0.3| 17.7| 10.9| 35.4| 11.0|  8.4| 49.2| 0.4|protostellar|
327|183017.8-020117|18 30 17.80 -02 01 17.4|3.1e-02|3.9e-02| 0.10|0.07|12.0|1.8|  1.3|  0.8|  1.2|  0.7|  0.4|  0.8| 6.4|starless    |
328|183017.9-014639|18 30 17.98 -01 46 39.3|3.2e-02|3.9e-02| 1.62|0.38| 8.5|0.4| 30.7| 12.4| 18.9| 16.7|  6.9| 13.0| 0.4|prestellar  |
329|183018.1-020843|18 30 18.12 -02 08 43.3|3.6e-02|4.3e-02| 2.65|1.32|11.5|4.5| 24.8| 16.7| 24.0| 12.8|  8.5| 14.5| 0.3|prestellar  |no SED fit
330|183019.2-013031|18 30 19.25 -01 30 31.4|4.3e-02|5.0e-02| 0.92|0.25| 9.8|0.6| 13.3|  4.4|  5.9|  6.3|  1.9|  3.0| 0.9|prestellar  |
331|183019.6-015153|18 30 19.62 -01 51 53.1|2.3e-02|3.5e-02| 0.05|0.04|18.4|5.0|  3.7|  0.5|  1.1|  2.1|  0.3|  1.1| 8.8|starless    |
332|183020.0-013826|18 30 20.02 -01 38 26.4|4.1e-02|4.8e-02| 1.27|0.44| 9.1|0.7| 17.5|  6.5|  9.0|  8.5|  2.9|  4.8| 0.6|prestellar  |
333|183020.6-020421|18 30 20.63 -02 04 21.9|3.2e-02|4.6e-02| 0.33|0.16|11.5|4.5|  6.2|  1.9|  3.8|  3.1|  0.9|  2.6| 1.9|prestellar  |no SED fit
334|183021.7-014859|18 30 21.75 -01 48 59.8|6.5e-02|6.9e-02| 0.54|0.30|13.2|2.0|  5.0|  1.3|  1.5|  1.9|  0.4|  0.5| 2.4|prestellar  |             tentative bound
335|183023.5-020610|18 30 23.58 -02 06 10.9|2.6e-02|3.5e-02| 0.05|0.02|14.1|1.3|  0.8|  0.5|  0.9|  0.5|  0.3|  0.8| 9.9|starless    |
336|183024.3-015248|18 30 24.36 -01 52 48.7|2.8e-02|3.7e-02| 0.55|0.13|11.0|0.6| 10.7|  4.9|  8.5|  6.0|  2.9|  6.7| 1.0|prestellar  |
337|183025.4-020115|18 30 25.43 -02 01 15.5|1.8e-02|3.0e-02| 0.18|0.09|11.5|4.5|  2.8|  2.4|  6.4|  1.7|  1.8|  7.7| 2.0|prestellar  |no SED fit
338|183025.5-015839|18 30 25.51 -01 58 39.6|2.5e-02|3.6e-02| 0.05|0.04|15.3|3.6|  3.3|  0.5|  0.9|  1.9|  0.3|  0.8|10.1|starless    |
339|183025.5-020427|18 30 25.52 -02 04 27.3|2.8e-02|3.8e-02| 0.68|0.28| 9.3|0.8| 14.6|  5.7| 10.4|  8.1|  3.3|  8.2| 0.8|prestellar  |
340|183025.5-015420|18 30 25.54 -01 54 20.6|2.6e-02|3.5e-02| 1.78|0.17|10.5|0.2| 29.1| 17.7| 32.0| 16.8| 11.2| 27.3| 0.3|prestellar  |
341|183025.9-020709|18 30 25.97 -02 07 09.3|2.3e-02|3.3e-02| 0.19|0.14| 9.8|1.8|  7.2|  2.1|  4.0|  4.3|  1.4|  3.8| 2.5|prestellar  |             tentative bound
342|183026.0-021041|18 30 26.03 -02 10 41.2|1.1e-02|2.3e-02| 0.81|0.10|13.7|0.5| 17.0| 18.2| 73.0| 11.3| 17.4|139.5| 0.3|protostellar|
343|183026.5-020015|18 30 26.56 -02 00 15.7|4.6e-02|5.2e-02| 1.80|0.64| 9.5|0.8| 22.3|  8.1| 10.1| 10.4|  3.4|  4.8| 0.5|prestellar  |
344|183026.8-021427|18 30 26.83 -02 14 27.8|3.1e-02|3.9e-02| 0.04|0.02|17.3|2.1|  0.9|  0.3|  0.5|  0.5|  0.2|  0.3|16.1|starless    |
345|183027.5-020336|18 30 27.51 -02 03 36.6|2.0e-02|3.1e-02| 0.19|0.12|10.7|1.7|  4.7|  2.3|  5.6|  2.9|  1.6|  6.0| 2.1|prestellar  |             tentative bound
346|183027.9-042954|18 30 27.91 -04 29 54.7|3.5e-02|4.5e-02| 0.19|0.09|11.5|4.5|  2.0|  1.1|  1.8|  1.0|  0.6|  1.1| 3.7|prestellar  |no SED fit   tentative bound
347|183027.9-021059|18 30 27.97 -02 10 59.0|1.7e-02|2.9e-02| 0.55|0.27|14.5|4.5| 13.6|  7.8| 21.6|  8.4|  6.0| 27.4| 0.6|protostellar|no SED fit
348|183028.0-014541|18 30 28.01 -01 45 41.4|3.1e-02|4.0e-02| 0.36|0.21| 9.9|1.4|  7.5|  2.7|  4.4|  4.1|  1.5|  3.1| 1.7|prestellar  |
349|183028.9-015603|18 30 28.98 -01 56 03.2|1.4e-02|2.7e-02| 1.60|0.80|11.5|4.5| 22.1| 26.0| 95.2| 14.0| 21.1|147.9| 0.2|protostellar|no SED fit
350|183029.2-020831|18 30 29.24 -02 08 31.6|3.9e-02|4.8e-02| 0.19|0.07|14.4|1.5|  4.8|  1.0|  1.5|  2.4|  0.5|  0.9| 4.0|starless    |
351|183029.2-015650|18 30 29.28 -01 56 50.6|2.9e-02|3.8e-02| 1.09|0.13|11.9|0.4| 27.0|  9.0| 15.0| 14.9|  5.2| 11.2| 0.5|protostellar|
352|183030.6-015316|18 30 30.60 -01 53 16.7|3.0e-02|4.3e-02| 0.45|0.23|11.5|4.5|  5.1|  2.9|  6.0|  2.6|  1.5|  4.4| 1.3|prestellar  |no SED fit
353|183032.5-015439|18 30 32.50 -01 54 39.0|3.2e-02|4.0e-02| 1.58|0.85| 8.0|0.9| 21.9| 12.0| 18.2| 11.9|  6.6| 12.4| 0.4|prestellar  |
354|183032.7-021816|18 30 32.75 -02 18 16.8|9.8e-02|1.0e-01| 0.65|0.33|14.5|4.5|  3.2|  0.8|  0.8|  0.9|  0.2|  0.2| 3.0|starless    |no SED fit
355|183032.9-012851|18 30 32.90 -01 28 51.1|6.4e-02|6.8e-02| 0.48|0.24|11.5|4.5|  2.8|  1.2|  1.4|  1.1|  0.4|  0.5| 2.6|prestellar  |no SED fit   tentative bound
356|183033.3-015918|18 30 33.30 -01 59 18.4|2.6e-02|3.9e-02| 1.03|0.37| 9.6|0.8| 17.5|  7.9| 17.5|  9.5|  4.4| 14.5| 0.5|prestellar  |
357|183035.3-015724|18 30 35.38 -01 57 24.0|4.0e-02|4.9e-02| 1.20|0.55| 9.0|0.9| 17.6|  5.9|  9.1|  8.4|  2.6|  5.0| 0.6|prestellar  |
358|183035.7-020518|18 30 35.74 -02 05 18.4|5.5e-02|6.0e-02| 1.87|0.89| 9.3|1.0| 12.7|  6.2|  7.4|  5.4|  2.2|  3.0| 0.6|prestellar  |
359|183036.2-021708|18 30 36.22 -02 17 08.1|2.6e-02|3.5e-02| 0.10|0.03|13.9|0.9|  1.7|  1.0|  1.8|  1.0|  0.6|  1.5| 5.1|starless    |
360|183036.2-011742|18 30 36.23 -01 17 42.8|5.5e-02|6.1e-02| 0.31|0.16|11.5|4.5|  2.4|  1.0|  1.2|  1.0|  0.4|  0.5| 3.5|starless    |no SED fit
361|183036.9-021141|18 30 36.96 -02 11 41.2|2.4e-02|3.6e-02| 0.58|0.13|10.6|0.6| 12.2|  5.3| 12.4|  6.9|  3.2| 11.5| 0.8|prestellar  |
362|183037.5-020856|18 30 37.53 -02 08 56.3|5.5e-02|6.0e-02| 0.36|0.05|15.5|0.6|  4.6|  1.2|  1.4|  2.0|  0.4|  0.5| 3.1|protostellar|
363|183037.8-022234|18 30 37.83 -02 22 34.0|1.4e-01|1.4e-01| 2.43|0.54|12.8|0.7|  3.4|  1.4|  1.5|  0.7|  0.2|  0.2| 1.1|prestellar  |
364|183037.9-015237|18 30 37.90 -01 52 37.5|3.5e-02|4.3e-02| 1.97|0.52| 8.9|0.6| 29.2| 12.5| 18.6| 15.2|  6.4| 11.5| 0.4|prestellar  |
365|183037.9-021012|18 30 37.96 -02 10 12.5|2.3e-02|3.3e-02| 0.03|0.01|14.5|4.5|  1.0|  0.3|  0.7|  0.6|  0.2|  0.7|15.4|starless    |no SED fit
366|183038.6-042955|18 30 38.63 -04 29 55.7|2.5e-02|3.8e-02| 0.65|0.17| 9.6|0.5| 11.0|  5.4| 12.6|  6.1|  3.1| 11.2| 0.8|prestellar  |
367|183038.8-015550|18 30 38.80 -01 55 50.3|1.9e-02|3.0e-02| 0.05|0.04|14.8|4.6|  2.7|  0.7|  1.6|  1.7|  0.5|  1.9| 7.5|starless    |
368|183040.6-015126|18 30 40.66 -01 51 26.0|2.2e-02|3.4e-02| 0.24|0.12|11.5|4.5|  3.0|  2.4|  5.6|  1.8|  1.6|  5.5| 1.9|prestellar  |no SED fit
369|183040.8-023124|18 30 40.85 -02 31 24.8|4.5e-02|5.0e-02| 0.06|0.03|14.5|4.5|  1.4|  0.3|  0.4|  0.7|  0.1|  0.2|14.0|starless    |no SED fit
370|183041.7-041557|18 30 41.76 -04 15 57.6|6.3e-02|6.8e-02| 0.37|0.18|12.2|1.5|  3.6|  1.0|  1.1|  1.4|  0.3|  0.4| 3.4|starless    |
371|183041.8-015840|18 30 41.85 -01 58 40.6|4.1e-02|4.7e-02| 0.29|0.15|11.5|4.5|  4.0|  1.6|  2.1|  2.0|  0.7|  1.1| 2.8|prestellar  |no SED fit   tentative bound
372|183041.9-015306|18 30 41.94 -01 53 06.3|5.2e-02|5.9e-02| 1.96|0.83| 9.3|0.9| 18.6|  6.6|  8.5|  7.9|  2.4|  3.5| 0.5|prestellar  |
373|183042.2-023009|18 30 42.25 -02 30 09.2|2.5e-02|3.5e-02| 0.27|0.15| 9.4|1.1|  4.8|  2.6|  5.1|  2.8|  1.7|  4.5| 1.8|prestellar  |
374|183042.4-021256|18 30 42.40 -02 12 56.8|2.3e-02|3.5e-02| 0.14|0.06|12.2|1.2|  3.9|  1.4|  3.2|  2.2|  0.9|  3.1| 3.2|prestellar  |             tentative bound
375|183042.4-011724|18 30 42.49 -01 17 24.7|5.3e-02|5.8e-02| 0.51|0.22|11.5|1.3|  3.7|  1.8|  2.2|  1.6|  0.7|  0.9| 2.0|prestellar  |             tentative bound
376|183042.5-015625|18 30 42.52 -01 56 25.7|1.6e-02|2.8e-02| 0.19|0.17|10.4|2.1|  3.5|  2.9|  9.2|  2.2|  2.3| 12.9| 1.6|prestellar  |
377|183042.7-013514|18 30 42.77 -01 35 14.9|5.2e-02|5.7e-02| 0.64|0.21|10.9|0.9|  7.7|  2.4|  2.8|  3.4|  0.9|  1.2| 1.6|prestellar  |
378|183044.3-015719|18 30 44.30 -01 57 19.9|5.2e-02|5.6e-02| 0.56|0.28|11.5|4.5|  6.2|  2.1|  2.5|  2.7|  0.8|  1.1| 1.8|prestellar  |no SED fit
379|183045.2-023018|18 30 45.20 -02 30 18.1|3.0e-02|3.8e-02| 0.09|0.04|14.5|4.5|  2.0|  0.7|  1.1|  1.1|  0.4|  0.8| 7.0|starless    |no SED fit
380|183045.6-012137|18 30 45.66 -01 21 37.6|3.1e-02|3.9e-02| 0.13|0.06|11.5|4.5|  1.3|  1.0|  1.5|  0.7|  0.6|  1.1| 4.9|starless    |no SED fit
381|183045.7-022622|18 30 45.73 -02 26 22.7|3.0e-02|3.9e-02| 1.02|0.47| 8.1|0.7| 14.0|  7.8| 13.2|  7.6|  4.4|  9.5| 0.6|prestellar  |
382|183046.1-012030|18 30 46.12 -01 20 30.0|6.2e-02|6.7e-02| 0.77|0.14|11.5|0.4|  5.8|  2.1|  2.4|  2.3|  0.7|  0.8| 1.6|prestellar  |
383|183046.8-022758|18 30 46.80 -02 27 58.5|2.8e-02|3.8e-02| 0.15|0.07|11.5|4.5|  2.1|  1.2|  2.3|  1.1|  0.7|  1.8| 3.8|prestellar  |no SED fit   tentative bound
384|183047.1-022545|18 30 47.10 -02 25 45.3|2.6e-02|3.5e-02| 0.61|0.34| 8.7|1.0|  8.4|  5.8| 11.0|  4.8|  3.6|  9.4| 0.8|prestellar  |
385|183047.3-015654|18 30 47.32 -01 56 54.0|1.9e-02|3.0e-02| 0.46|0.23|11.5|4.5|  7.6|  6.2| 15.4|  4.7|  4.6| 18.0| 0.8|protostellar|no SED fit
